donor_id,last_donation_date,frequency,monetary,recency,average_donation,donation_frequency_band
104458,2016-03-14,8,363.63,252,45.45,Regular
104459,2016-08-02,7,181.97,111,26.0,Regular
104460,2016-08-25,7,219.53,88,31.36,Regular
104461,2016-04-26,3,154.29,209,51.43,Occasional
104462,2016-05-28,6,196.43,177,32.74,Regular
104463,2016-09-02,9,365.58,80,40.62,Regular
104464,2016-11-15,5,196.33,6,39.27,Regular
104465,2016-06-26,3,35.23,148,11.74,Occasional
104466,2016-11-13,8,321.31,8,40.16,Regular
104467,2016-10-24,4,93.05,28,23.26,Regular
104468,2016-09-22,6,139.19,60,23.2,Regular
104469,2016-10-15,5,183.37,37,36.67,Regular
104470,2015-09-28,4,99.71,420,24.93,Regular
104471,2015-12-11,7,239.05,346,34.15,Regular
104472,2016-10-23,5,151.73,29,30.35,Regular
104473,2016-10-10,7,212.26,42,30.32,Regular
104474,2016-06-02,7,113.69,172,16.24,Regular
104475,2016-01-10,5,152.49,316,30.5,Regular
104476,2016-07-26,2,56.22,118,28.11,Occasional
104477,2016-11-17,6,289.23,4,48.21,Regular
104478,2016-07-31,5,214.09,113,42.82,Regular
104479,2015-10-13,9,417.13,405,46.35,Regular
104480,2016-06-11,6,199.5,163,33.25,Regular
104481,2014-08-31,1,24.86,813,24.86,One-time
104482,2016-11-15,10,271.33,6,27.13,Regular
104483,2016-07-02,3,185.43,142,61.81,Occasional
104484,2016-02-05,6,254.72,290,42.45,Regular
104485,2016-10-13,8,256.42,39,32.05,Regular
104486,2015-10-15,2,25.33,403,12.66,Occasional
104487,2016-10-22,8,150.37,30,18.8,Regular
104488,2016-09-25,5,97.25,57,19.45,Regular
104489,2016-03-25,3,96.63,241,32.21,Occasional
104490,2016-07-04,4,188.32,140,47.08,Regular
104491,2016-11-13,7,260.64,8,37.23,Regular
104492,2016-09-05,4,127.39,77,31.85,Regular
104493,2016-06-08,7,120.14,166,17.16,Regular
104494,2016-10-28,4,69.9,24,17.48,Regular
104495,2016-08-21,6,219.4,92,36.57,Regular
104496,2016-06-13,4,125.1,161,31.28,Regular
104497,2016-01-22,2,40.77,304,20.39,Occasional
104498,2016-08-22,6,219.85,91,36.64,Regular
104499,2015-08-23,4,104.1,456,26.02,Regular
104500,2015-07-11,6,153.26,499,25.54,Regular
104501,2016-09-07,7,192.68,75,27.53,Regular
104502,2016-08-27,7,148.6,86,21.23,Regular
104503,2016-07-13,5,90.95,131,18.19,Regular
104504,2016-09-08,6,236.99,74,39.5,Regular
104505,2016-08-07,9,596.27,106,66.25,Regular
104506,2016-11-10,9,233.75,11,25.97,Regular
104507,2016-01-06,4,125.73,320,31.43,Regular
104508,2016-05-10,9,306.04,195,34.0,Regular
104509,2016-02-10,5,108.05,285,21.61,Regular
104510,2016-08-19,6,260.66,94,43.44,Regular
104511,2016-06-18,6,236.79,156,39.46,Regular
104512,2015-12-30,4,103.56,327,25.89,Regular
104513,2016-02-09,4,169.86,286,42.46,Regular
104514,2016-10-25,3,146.34,27,48.78,Occasional
104515,2016-04-13,6,163.91,222,27.32,Regular
104516,2016-05-23,7,215.44,182,30.78,Regular
104517,2016-08-21,6,157.18,92,26.2,Regular
104518,2016-10-09,7,239.2,43,34.17,Regular
104519,2016-04-21,8,199.32,214,24.92,Regular
104520,2016-07-22,3,112.77,122,37.59,Occasional
104521,2016-11-05,9,577.38,16,64.15,Regular
104522,2016-06-24,3,76.25,150,25.42,Occasional
104523,2016-06-01,5,158.03,173,31.61,Regular
104524,2016-08-10,8,324.13,103,40.52,Regular
104525,2015-09-24,6,328.67,424,54.78,Regular
104526,2016-04-04,3,87.35,231,29.12,Occasional
104527,2016-08-14,5,218.44,99,43.69,Regular
104528,2016-08-19,5,195.66,94,39.13,Regular
104529,2016-10-29,6,176.12,23,29.35,Regular
104530,2016-03-24,6,143.21,242,23.87,Regular
104531,2015-09-23,3,49.89,425,16.63,Occasional
104532,2016-03-12,3,129.54,254,43.18,Occasional
104533,2016-08-09,10,345.27,104,34.53,Regular
104534,2016-11-06,5,205.34,15,41.07,Regular
104535,2015-09-09,2,53.13,439,26.56,Occasional
104536,2016-08-31,9,370.57,82,41.17,Regular
104537,2016-03-25,4,136.81,241,34.2,Regular
104538,2016-02-26,7,152.1,269,21.73,Regular
104539,2015-08-15,10,271.7,464,27.17,Regular
104540,2015-09-22,5,195.29,426,39.06,Regular
104541,2016-02-15,5,261.25,280,52.25,Regular
104542,2016-10-01,9,384.26,51,42.7,Regular
104543,2016-06-01,6,89.62,173,14.94,Regular
104544,2016-10-13,4,63.69,39,15.92,Regular
104545,2016-10-24,7,463.82,28,66.26,Regular
104546,2015-07-06,5,167.9,504,33.58,Regular
104547,2015-09-20,2,73.78,428,36.89,Occasional
104548,2016-08-20,11,511.92,93,46.54,Frequent
104549,2015-03-12,1,26.26,620,26.26,One-time
104550,2016-11-10,6,179.69,11,29.95,Regular
104551,2016-09-15,8,245.04,67,30.63,Regular
104552,2016-02-20,4,120.32,275,30.08,Regular
104553,2016-04-30,3,84.84,205,28.28,Occasional
104554,2016-03-11,5,140.8,255,28.16,Regular
104555,2016-11-09,2,36.86,12,18.43,Occasional
104556,2016-05-11,5,167.48,194,33.5,Regular
104557,2016-05-10,9,251.19,195,27.91,Regular
104558,2016-10-24,3,72.77,28,24.26,Occasional
104559,2016-10-05,3,168.95,47,56.32,Occasional
104560,2016-09-05,6,179.98,77,30.0,Regular
104561,2016-02-20,7,279.68,275,39.95,Regular
104562,2016-07-18,2,76.33,126,38.16,Occasional
104563,2016-09-30,3,87.3,52,29.1,Occasional
104564,2016-01-15,3,138.01,311,46.0,Occasional
104565,2016-10-20,5,255.05,32,51.01,Regular
104566,2016-03-07,4,179.42,259,44.86,Regular
104567,2016-05-06,5,77.57,199,15.51,Regular
104568,2015-07-31,6,260.7,479,43.45,Regular
104569,2016-08-11,7,282.3,102,40.33,Regular
104570,2016-07-17,7,156.9,127,22.41,Regular
104571,2016-10-03,6,204.81,49,34.14,Regular
104572,2016-06-03,3,77.44,171,25.81,Occasional
104573,2016-03-04,7,293.05,262,41.86,Regular
104574,2016-07-25,5,121.58,119,24.32,Regular
104575,,0,0.0,1054,0.0,No Donation
104576,2015-11-12,6,210.04,375,35.01,Regular
104577,2016-10-29,5,223.26,23,44.65,Regular
104578,2016-09-12,7,317.28,70,45.33,Regular
104579,2016-07-07,9,213.39,137,23.71,Regular
104580,2016-10-17,7,220.49,35,31.5,Regular
104581,2016-05-02,1,21.69,203,21.69,One-time
104582,2015-12-23,5,153.5,334,30.7,Regular
104583,2016-08-24,2,28.93,89,14.46,Occasional
104584,2016-10-15,9,370.93,37,41.21,Regular
104585,2016-01-14,3,99.54,312,33.18,Occasional
104586,2016-11-01,6,445.16,20,74.19,Regular
104587,2016-06-20,6,130.15,154,21.69,Regular
104588,2016-10-15,3,144.86,37,48.29,Occasional
104589,2016-11-07,6,310.03,14,51.67,Regular
104590,2016-09-15,5,172.44,67,34.49,Regular
104591,2016-10-24,9,316.32,28,35.15,Regular
104592,2016-10-30,8,373.89,22,46.74,Regular
104593,2016-09-07,9,287.96,75,32.0,Regular
104594,2016-10-12,6,294.73,40,49.12,Regular
104595,2016-09-09,6,128.03,73,21.34,Regular
104596,2016-06-28,5,105.33,146,21.07,Regular
104597,2016-11-03,7,228.14,18,32.59,Regular
104598,2016-11-14,8,250.64,7,31.33,Regular
104599,2016-06-27,5,213.09,147,42.62,Regular
104600,2016-01-13,6,129.73,313,21.62,Regular
104601,2016-07-19,7,116.23,125,16.6,Regular
104602,2016-09-07,6,366.22,75,61.04,Regular
104603,2015-06-13,3,89.54,527,29.85,Occasional
104604,2016-04-21,11,478.4,214,43.49,Frequent
104605,2016-08-10,6,404.28,103,67.38,Regular
104606,2016-07-11,3,87.35,133,29.12,Occasional
104607,2016-06-18,5,79.28,156,15.86,Regular
104608,2016-05-24,6,142.12,181,23.69,Regular
104609,2016-06-09,7,192.66,165,27.52,Regular
104610,2016-11-01,7,131.71,20,18.82,Regular
104611,2015-12-15,4,108.37,342,27.09,Regular
104612,2016-09-23,2,64.31,59,32.16,Occasional
104613,2015-01-19,4,109.95,672,27.49,Regular
104614,2016-04-14,4,62.45,221,15.61,Regular
104615,2015-09-02,7,209.84,446,29.98,Regular
104616,2016-08-12,6,182.14,101,30.36,Regular
104617,2015-10-11,7,269.04,407,38.43,Regular
104618,2016-09-24,4,81.35,58,20.34,Regular
104619,2016-10-03,8,270.4,49,33.8,Regular
104620,2016-09-19,5,106.87,63,21.37,Regular
104621,2015-12-26,7,268.38,331,38.34,Regular
104622,2016-09-07,6,207.88,75,34.65,Regular
104623,2016-03-16,3,79.39,250,26.46,Occasional
104624,2015-11-19,4,75.54,368,18.89,Regular
104625,2015-05-26,6,131.21,545,21.87,Regular
104626,2016-07-27,8,194.78,117,24.35,Regular
104627,2016-02-28,8,328.42,267,41.05,Regular
104628,2015-10-06,7,267.32,412,38.19,Regular
104629,2016-01-28,5,181.44,298,36.29,Regular
104630,2016-11-17,6,159.48,4,26.58,Regular
104631,2016-01-16,5,119.84,310,23.97,Regular
104632,2015-12-24,3,73.89,333,24.63,Occasional
104633,2016-02-17,2,17.51,278,8.75,Occasional
104634,2015-02-19,3,115.48,641,38.49,Occasional
104635,2016-09-30,6,132.17,52,22.03,Regular
104636,2016-06-01,5,182.35,173,36.47,Regular
104637,2016-08-07,8,341.48,106,42.68,Regular
104638,2016-09-15,7,214.77,67,30.68,Regular
104639,2016-03-08,1,165.21,258,165.21,One-time
104640,2015-08-13,5,190.01,466,38.0,Regular
104641,2016-08-26,8,442.41,87,55.3,Regular
104642,2015-12-23,6,149.59,334,24.93,Regular
104643,2015-12-31,4,132.92,326,33.23,Regular
104644,2016-11-18,7,220.54,3,31.51,Regular
104645,2016-11-14,12,525.52,7,43.79,Frequent
104646,2016-11-04,7,287.44,17,41.06,Regular
104647,2016-07-15,5,176.9,129,35.38,Regular
104648,2015-08-14,5,141.69,465,28.34,Regular
104649,2016-10-15,4,145.43,37,36.36,Regular
104650,2016-08-07,3,186.26,106,62.09,Occasional
104651,2016-08-03,7,188.65,110,26.95,Regular
104652,2015-07-28,3,125.69,482,41.9,Occasional
104653,2016-10-27,7,261.61,25,37.37,Regular
104654,2015-07-28,5,136.46,482,27.29,Regular
104655,2016-04-03,7,130.5,232,18.64,Regular
104656,2016-11-09,4,199.12,12,49.78,Regular
104657,2016-03-25,3,98.15,241,32.72,Occasional
104658,2016-05-08,3,176.61,197,58.87,Occasional
104659,2016-01-29,5,198.3,297,39.66,Regular
104660,2016-08-14,10,266.1,99,26.61,Regular
104661,2016-11-13,7,477.14,8,68.16,Regular
104662,2016-05-13,6,424.21,192,70.7,Regular
104663,2016-04-21,6,257.37,214,42.9,Regular
104664,2016-11-16,8,212.57,5,26.57,Regular
104665,2016-08-28,9,406.33,85,45.15,Regular
104666,2016-09-07,9,230.93,75,25.66,Regular
104667,2014-10-05,2,38.26,778,19.13,Occasional
104668,2016-10-20,7,220.49,32,31.5,Regular
104669,2016-11-18,3,50.1,3,16.7,Occasional
104670,2016-08-05,4,135.27,108,33.82,Regular
104671,2014-09-26,5,356.55,787,71.31,Regular
104672,2016-08-26,3,64.05,87,21.35,Occasional
104673,2015-12-08,6,216.7,349,36.12,Regular
104674,2016-03-09,6,236.81,257,39.47,Regular
104675,2016-05-12,13,468.15,193,36.01,Frequent
104676,2016-08-23,12,264.9,90,22.08,Frequent
104677,2016-07-29,9,367.61,115,40.85,Regular
104678,2016-01-29,5,156.2,297,31.24,Regular
104679,2016-11-15,5,210.68,6,42.14,Regular
104680,2015-11-28,6,251.19,359,41.86,Regular
104681,2015-12-08,2,68.63,349,34.32,Occasional
104682,2016-08-28,8,309.17,85,38.65,Regular
104683,2016-08-12,4,64.16,101,16.04,Regular
104684,2016-11-09,3,92.62,12,30.87,Occasional
104685,2016-09-13,4,185.6,69,46.4,Regular
104686,2016-11-09,8,287.34,12,35.92,Regular
104687,2016-09-13,5,141.84,69,28.37,Regular
104688,2015-09-04,5,223.15,444,44.63,Regular
104689,2016-05-08,3,122.41,197,40.8,Occasional
104690,2015-01-12,3,107.46,679,35.82,Occasional
104691,2015-11-15,6,251.91,372,41.98,Regular
104692,2016-09-24,3,59.74,58,19.91,Occasional
104693,2016-09-27,4,116.31,55,29.08,Regular
104694,2016-10-17,9,281.78,35,31.31,Regular
104695,2016-08-31,5,245.2,82,49.04,Regular
104696,2016-02-22,4,201.5,273,50.38,Regular
104697,2015-03-25,1,16.22,607,16.22,One-time
104698,2014-04-01,1,51.3,965,51.3,One-time
104699,2016-05-25,6,661.82,180,110.3,Regular
104700,2016-07-03,7,206.45,141,29.49,Regular
104701,2016-09-20,7,237.82,62,33.97,Regular
104702,2016-10-03,7,258.84,49,36.98,Regular
104703,2016-08-24,6,154.24,89,25.71,Regular
104704,2016-07-25,6,192.31,119,32.05,Regular
104705,2016-09-06,8,327.47,76,40.93,Regular
104706,2016-05-25,7,205.02,180,29.29,Regular
104707,2016-08-16,7,180.2,97,25.74,Regular
104708,2016-07-15,11,501.31,129,45.57,Frequent
104709,2016-11-10,3,110.66,11,36.89,Occasional
104710,2016-10-14,6,231.72,38,38.62,Regular
104711,2016-07-23,8,347.23,121,43.4,Regular
104712,2016-02-27,7,273.56,268,39.08,Regular
104713,2016-06-30,6,300.33,144,50.06,Regular
104714,2016-07-26,7,193.35,118,27.62,Regular
104715,2016-11-09,3,107.66,12,35.89,Occasional
104716,2016-10-13,10,443.3,39,44.33,Regular
104717,2015-08-24,1,8.56,455,8.56,One-time
104718,2014-04-14,2,62.72,952,31.36,Occasional
104719,2016-11-06,6,222.34,15,37.06,Regular
104720,2016-07-11,7,210.39,133,30.06,Regular
104721,2016-09-21,7,234.15,61,33.45,Regular
104722,2016-01-02,4,144.37,324,36.09,Regular
104723,2016-08-23,1,15.86,90,15.86,One-time
104724,2016-07-05,6,217.85,139,36.31,Regular
104725,2016-11-08,12,556.57,13,46.38,Frequent
104726,2016-11-20,8,260.28,1,32.53,Regular
104727,2016-09-24,3,126.52,58,42.17,Occasional
104728,2016-09-04,8,409.18,78,51.15,Regular
104729,2016-11-19,6,185.62,2,30.94,Regular
104730,2016-07-09,6,256.96,135,42.83,Regular
104731,2016-02-25,9,357.48,270,39.72,Regular
104732,2016-07-07,6,207.27,137,34.54,Regular
104733,2016-02-20,3,134.86,275,44.95,Occasional
104734,2016-04-26,6,159.14,209,26.52,Regular
104735,2016-11-07,9,395.78,14,43.98,Regular
104736,2015-09-05,4,54.94,443,13.74,Regular
104737,2016-10-28,4,167.15,24,41.79,Regular
104738,2016-04-14,7,137.98,221,19.71,Regular
104739,2016-10-05,9,220.47,47,24.5,Regular
104740,2016-06-16,4,196.0,158,49.0,Regular
104741,2015-12-07,6,186.43,350,31.07,Regular
104742,2016-11-17,13,393.29,4,30.25,Frequent
104743,2016-02-15,9,330.59,280,36.73,Regular
104744,2016-01-05,2,77.34,321,38.67,Occasional
104745,2016-10-05,5,162.76,47,32.55,Regular
104746,2015-09-17,1,90.43,431,90.43,One-time
104747,2015-08-24,3,363.87,455,121.29,Occasional
104748,2016-09-08,3,65.86,74,21.95,Occasional
104749,2016-05-20,9,279.15,185,31.02,Regular
104750,2016-02-16,7,206.6,279,29.51,Regular
104751,2016-10-02,7,246.01,50,35.14,Regular
104752,2016-08-12,5,98.37,101,19.67,Regular
104753,2016-03-30,6,313.5,236,52.25,Regular
104754,2016-10-07,8,280.3,45,35.04,Regular
104755,2016-03-13,5,166.99,253,33.4,Regular
104756,2016-04-01,3,124.68,234,41.56,Occasional
104757,2016-02-15,4,93.94,280,23.48,Regular
104758,2016-07-26,4,263.44,118,65.86,Regular
104759,2016-09-30,4,139.8,52,34.95,Regular
104760,2016-06-13,7,191.69,161,27.38,Regular
104761,2016-10-07,6,164.52,45,27.42,Regular
104762,2016-11-04,2,104.36,17,52.18,Occasional
104763,2016-09-07,8,309.16,75,38.64,Regular
104764,2016-06-11,6,363.03,163,60.5,Regular
104765,2016-09-30,13,565.93,52,43.53,Frequent
104766,2016-03-05,7,191.43,261,27.35,Regular
104767,2015-11-03,5,256.25,384,51.25,Regular
104768,2016-06-13,6,197.01,161,32.84,Regular
104769,2015-09-21,3,105.17,427,35.06,Occasional
104770,2016-11-18,7,100.44,3,14.35,Regular
104771,2016-11-13,8,264.53,8,33.07,Regular
104772,2016-10-14,9,325.04,38,36.12,Regular
104773,2016-07-30,6,145.18,114,24.2,Regular
104774,2016-09-04,7,263.38,78,37.63,Regular
104775,2016-08-06,3,87.14,107,29.05,Occasional
104776,2016-08-07,3,130.66,106,43.55,Occasional
104777,2016-03-07,1,16.63,259,16.63,One-time
104778,2016-11-15,10,383.88,6,38.39,Regular
104779,2016-11-05,4,104.11,16,26.03,Regular
104780,2014-08-19,3,95.88,825,31.96,Occasional
104781,2015-05-11,2,54.44,560,27.22,Occasional
104782,2016-01-26,5,182.64,300,36.53,Regular
104783,2016-10-05,9,306.89,47,34.1,Regular
104784,2016-03-12,5,157.16,254,31.43,Regular
104785,2016-05-20,7,158.74,185,22.68,Regular
104786,2016-11-12,8,262.08,9,32.76,Regular
104787,2016-10-25,6,126.17,27,21.03,Regular
104788,2016-11-10,6,135.83,11,22.64,Regular
104789,2016-06-02,8,325.28,172,40.66,Regular
104790,2016-10-14,5,135.28,38,27.06,Regular
104791,2016-06-03,8,307.82,171,38.48,Regular
104792,2016-05-02,5,95.79,203,19.16,Regular
104793,2014-07-25,2,41.85,850,20.92,Occasional
104794,2015-03-09,3,41.25,623,13.75,Occasional
104795,2015-07-11,3,64.57,499,21.52,Occasional
104796,2016-09-07,6,187.26,75,31.21,Regular
104797,2016-11-06,7,257.87,15,36.84,Regular
104798,2016-01-11,3,97.43,315,32.48,Occasional
104799,2015-12-08,5,207.57,349,41.51,Regular
104800,2016-07-17,7,329.11,127,47.02,Regular
104801,2016-08-03,3,26.5,110,8.83,Occasional
104802,2016-10-05,9,171.46,47,19.05,Regular
104803,2016-10-25,12,580.01,27,48.33,Frequent
104804,2016-09-25,7,298.07,57,42.58,Regular
104805,2016-04-05,7,255.52,230,36.5,Regular
104806,2016-09-13,6,234.59,69,39.1,Regular
104807,2016-05-27,6,184.94,178,30.82,Regular
104808,2016-11-17,8,266.96,4,33.37,Regular
104809,2016-03-07,6,166.7,259,27.78,Regular
104810,2016-10-31,7,269.48,21,38.5,Regular
104811,2016-07-15,10,282.34,129,28.23,Regular
104812,2016-10-19,7,199.66,33,28.52,Regular
104813,2016-09-09,1,42.52,73,42.52,One-time
104814,2016-06-17,5,79.08,157,15.82,Regular
104815,2016-06-26,3,143.53,148,47.84,Occasional
104816,2015-01-28,2,156.14,663,78.07,Occasional
104817,2016-06-09,5,88.43,165,17.69,Regular
104818,2016-09-12,10,270.36,70,27.04,Regular
104819,2016-11-08,9,280.09,13,31.12,Regular
104820,2016-05-30,6,160.03,175,26.67,Regular
104821,2016-11-11,5,104.3,10,20.86,Regular
104822,2016-11-03,12,306.27,18,25.52,Frequent
104823,2016-09-20,8,483.11,62,60.39,Regular
104824,2016-10-26,7,194.5,26,27.79,Regular
104825,2016-09-17,6,178.53,65,29.75,Regular
104826,2016-06-28,4,132.14,146,33.03,Regular
104827,2016-08-28,13,527.0,85,40.54,Frequent
104828,2016-11-05,6,218.34,16,36.39,Regular
104829,2016-07-11,5,247.0,133,49.4,Regular
104830,2016-11-18,6,196.66,3,32.78,Regular
104831,2015-12-04,6,303.46,353,50.58,Regular
104832,2016-03-24,5,265.17,242,53.03,Regular
104833,2016-09-10,3,180.86,72,60.29,Occasional
104834,2016-03-13,4,127.39,253,31.85,Regular
104835,2016-05-02,5,191.71,203,38.34,Regular
104836,2016-11-11,10,325.55,10,32.56,Regular
104837,2016-05-18,5,109.36,187,21.87,Regular
104838,2016-10-19,2,214.64,33,107.32,Occasional
104839,2016-07-16,11,276.49,128,25.14,Frequent
104840,2016-09-27,6,214.51,55,35.75,Regular
104841,2016-06-20,8,242.27,154,30.28,Regular
104842,2016-09-13,4,171.57,69,42.89,Regular
104843,2016-10-09,9,494.57,43,54.95,Regular
104844,2016-08-13,7,265.8,100,37.97,Regular
104845,2014-02-04,1,44.44,1021,44.44,One-time
104846,2016-05-18,7,235.72,187,33.67,Regular
104847,2016-09-23,7,215.0,59,30.71,Regular
104848,2016-02-23,6,211.09,272,35.18,Regular
104849,2016-09-04,6,157.65,78,26.28,Regular
104850,2016-01-10,4,126.36,316,31.59,Regular
104851,2016-04-16,5,220.74,219,44.15,Regular
104852,2016-11-15,8,255.96,6,32.0,Regular
104853,2016-09-27,6,176.54,55,29.42,Regular
104854,2016-07-11,8,317.06,133,39.63,Regular
104855,2016-11-08,4,184.44,13,46.11,Regular
104856,2016-10-28,4,222.12,24,55.53,Regular
104857,2015-03-20,2,52.94,612,26.47,Occasional
104858,2016-11-15,4,157.33,6,39.33,Regular
104859,2016-06-24,4,116.2,150,29.05,Regular
104860,2016-05-04,7,166.68,201,23.81,Regular
104861,2015-10-23,4,158.03,395,39.51,Regular
104862,2016-09-08,5,164.54,74,32.91,Regular
104863,2016-10-23,5,177.21,29,35.44,Regular
104864,2015-07-25,2,121.83,485,60.92,Occasional
104865,2016-08-11,7,160.7,102,22.96,Regular
104866,2016-08-07,5,126.77,106,25.35,Regular
104867,2016-11-02,3,49.08,19,16.36,Occasional
104868,2015-10-23,5,134.96,395,26.99,Regular
104869,2016-03-26,4,132.85,240,33.21,Regular
104870,2016-10-03,6,96.84,49,16.14,Regular
104871,2016-10-15,6,147.14,37,24.52,Regular
104872,2016-10-17,3,98.26,35,32.75,Occasional
104873,2016-11-11,3,59.42,10,19.81,Occasional
104874,2016-07-01,4,89.76,143,22.44,Regular
104875,2015-07-03,3,109.5,507,36.5,Occasional
104876,2016-10-31,9,264.16,21,29.35,Regular
104877,2016-10-22,7,240.13,30,34.3,Regular
104878,2016-02-04,6,186.46,291,31.08,Regular
104879,2016-07-22,8,228.93,122,28.62,Regular
104880,2015-09-20,3,69.01,428,23.0,Occasional
104881,2016-11-13,5,183.2,8,36.64,Regular
104882,2016-07-15,2,109.51,129,54.76,Occasional
104883,2015-08-13,6,181.97,466,30.33,Regular
104884,2016-06-07,3,58.05,167,19.35,Occasional
104885,2016-08-31,9,310.54,82,34.5,Regular
104886,2015-04-19,3,91.63,582,30.54,Occasional
104887,2016-09-23,4,200.15,59,50.04,Regular
104888,2016-04-30,2,97.6,205,48.8,Occasional
104889,2015-12-06,5,210.87,351,42.17,Regular
104890,2016-03-25,8,359.95,241,44.99,Regular
104891,2016-10-20,6,185.03,32,30.84,Regular
104892,2015-11-09,4,144.65,378,36.16,Regular
104893,2016-04-03,5,110.91,232,22.18,Regular
104894,2016-09-01,7,208.14,81,29.73,Regular
104895,2016-11-13,8,239.22,8,29.9,Regular
104896,2016-11-16,5,105.83,5,21.17,Regular
104897,2016-07-14,9,350.08,130,38.9,Regular
104898,2015-05-13,3,89.68,558,29.89,Occasional
104899,2016-10-21,8,278.22,31,34.78,Regular
104900,2016-11-10,10,312.37,11,31.24,Regular
104901,2016-05-27,2,137.16,178,68.58,Occasional
104902,2015-12-28,4,230.47,329,57.62,Regular
104903,2015-06-08,3,130.15,532,43.38,Occasional
104904,2015-12-01,7,300.65,356,42.95,Regular
104905,2015-12-15,9,422.19,342,46.91,Regular
104906,2016-09-21,4,108.95,61,27.24,Regular
104907,2016-10-12,8,300.33,40,37.54,Regular
104908,2016-01-15,6,196.43,311,32.74,Regular
104909,2016-11-08,9,661.12,13,73.46,Regular
104910,2016-09-29,5,180.54,53,36.11,Regular
104911,2016-07-06,5,293.33,138,58.67,Regular
104912,2016-09-23,7,240.84,59,34.41,Regular
104913,2016-02-11,6,96.21,284,16.04,Regular
104914,2016-08-24,8,395.76,89,49.47,Regular
104915,2016-10-09,6,213.89,43,35.65,Regular
104916,2015-11-21,7,302.11,366,43.16,Regular
104917,2016-07-14,7,243.38,130,34.77,Regular
104918,2016-05-19,4,249.84,186,62.46,Regular
104919,2016-03-22,6,361.12,244,60.19,Regular
104920,2015-11-28,10,325.09,359,32.51,Regular
104921,2016-08-15,6,183.24,98,30.54,Regular
104922,2016-08-29,3,134.63,84,44.88,Occasional
104923,2015-07-10,1,12.48,500,12.48,One-time
104924,2016-09-22,6,314.07,60,52.34,Regular
104925,2016-09-23,9,260.18,59,28.91,Regular
104926,2016-11-14,7,141.69,7,20.24,Regular
104927,2016-09-22,5,164.95,60,32.99,Regular
104928,2016-07-06,7,264.34,138,37.76,Regular
104929,2016-11-04,8,235.38,17,29.42,Regular
104930,2015-10-19,4,201.2,399,50.3,Regular
