donor_id,donor_age,donor_gender,donor_country,donor_type,registration_date,last_donation_date,frequency,monetary,average_donation,recency,r_score,f_score,m_score,rfm_score,recency_log,frequency_log,monetary_log,cluster_id,segment_name,segment_color,engagement_strategy
104045,39,Male,El Salvador,NGO,2016-06-02,2016-10-24,3,124.13,41.38,28,5,1,2,512,3.367295829986474,1.3862943611198906,4.829353196876964,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
104046,18,Female,Nigeria,Individual,2014-02-05,2016-11-04,6,154.39,25.73,17,5,3,2,532,2.8903717578961645,1.9459101490553132,5.0459380857986424,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
104047,41,Male,Colombia,Individual,2015-02-22,2016-09-19,12,421.95,35.16,63,4,5,5,455,4.1588830833596715,2.5649493574615367,6.047253968750024,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
104048,31,Female,Kenya,Individual,2016-01-02,2016-05-16,5,135.42,27.08,189,2,3,2,232,5.247024072160486,1.791759469228055,4.915738362226573,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
104049,35,Female,Kenya,Individual,2014-07-26,2016-09-21,8,156.45,19.56,61,4,5,2,452,4.127134385045092,2.1972245773362196,5.059107947547034,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
104050,42,Male,Paraguay,Individual,2016-01-26,2016-08-20,3,190.53,63.51,93,4,1,3,413,4.543294782270004,1.3862943611198906,5.25504445431457,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
104051,35,Female,Philippines,Individual,2015-08-08,2016-08-08,5,169.79,33.96,105,3,3,3,333,4.663439094112067,1.791759469228055,5.1404347316311005,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
104052,38,Male,Indonesia,Individual,2015-07-31,2016-08-17,3,66.87,22.29,96,3,1,1,311,4.574710978503383,1.3862943611198906,4.217594110715667,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
104053,58,Female,Colombia,Small Business,2014-05-09,2016-05-12,8,225.05,28.13,193,2,5,4,254,5.267858159063328,2.1972245773362196,5.4207562137406144,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
104054,60,Male,Philippines,Corporate,2014-06-22,2016-07-27,4,95.79,23.95,117,3,2,1,321,4.770684624465665,1.6094379124341003,4.572543683160998,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
104055,18,Male,Vietnam,NGO,2016-06-17,2016-09-04,12,472.07,39.34,78,4,5,5,455,4.3694478524670215,2.5649493574615367,6.159243369085605,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
104056,38,Male,Uganda,Individual,2016-06-16,2016-02-03,5,127.31,25.46,292,1,3,2,132,5.680172609017068,1.791759469228055,4.854449210906927,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
104057,62,Female,Philippines,Individual,2015-04-09,2016-05-30,6,180.48,30.08,175,2,3,3,233,5.170483995038151,1.9459101490553132,5.201145454795763,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
104058,46,Male,Albania,Individual,2015-09-03,2016-09-21,7,307.18,43.88,61,4,4,5,445,4.127134385045092,2.0794415416798357,5.730684027853707,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
104059,28,Female,Bolivia,Individual,2015-07-10,2016-04-25,6,360.97,60.16,210,2,3,5,235,5.351858133476067,1.9459101490553132,5.891561335463443,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
104060,49,Male,Colombia,Individual,2015-06-12,,0,0.0,0.0,528,1,1,1,111,6.270988431858299,0.0,0.0,3,At-Risk / Hibernating,#EF4444,"Re-engagement survey, emergency relief callouts, lower friction options."
104061,25,Male,United States,Small Business,2015-12-31,2015-05-14,6,213.79,35.63,557,1,3,3,133,6.324358962381311,1.9459101490553132,5.369660806616172,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
104062,19,Male,Pakistan,Individual,2015-08-05,2016-05-27,4,152.61,38.15,178,2,2,2,222,5.187385805840755,1.6094379124341003,5.0344169227610545,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
104063,51,Male,Uganda,Individual,2014-05-09,2016-09-02,7,211.54,30.22,80,4,4,3,443,4.394449154672439,2.0794415416798357,5.359130205944549,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
104064,45,Female,Philippines,Individual,2014-03-27,2016-08-07,5,143.99,28.8,106,3,3,2,332,4.672828834461906,1.791759469228055,4.976664774525102,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
104065,58,Male,Philippines,Corporate,2016-05-21,2016-09-21,9,294.48,32.72,61,4,5,4,454,4.127134385045092,2.302585092994046,5.688601152660537,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
104066,36,Female,Uganda,Individual,2016-01-29,2016-10-28,6,139.92,23.32,24,5,3,2,532,3.2188758248682006,1.9459101490553132,4.948192353473037,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
104067,63,Female,Uganda,Individual,2014-07-24,2016-04-17,6,234.46,39.08,218,2,4,4,244,5.389071729816501,1.9459101490553132,5.4615410476500506,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
104068,40,Female,India,Individual,2014-03-04,2016-07-12,3,126.87,42.29,132,3,1,2,312,4.890349128221754,1.3862943611198906,4.851014122823077,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
104069,57,Female,Uganda,NGO,2014-08-14,2016-03-18,5,135.65,27.13,248,2,3,2,232,5.517452896464707,1.791759469228055,4.917422912374077,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
104070,23,Female,Colombia,Individual,2015-08-16,2016-02-22,5,174.9,34.98,273,2,3,3,233,5.6131281063880705,1.791759469228055,5.169915651743512,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
104071,23,Female,Samoa,Individual,2015-08-22,2016-09-04,6,152.6,25.43,78,4,4,2,442,4.3694478524670215,1.9459101490553132,5.034351820713572,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
104072,59,Female,Dominican Republic,Small Business,2014-06-23,2016-06-11,6,331.66,55.28,163,3,4,5,345,5.099866427824199,1.9459101490553132,5.807120947362389,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
104073,62,Female,Kenya,Individual,2014-06-30,2016-10-15,11,354.97,32.27,37,5,5,5,555,3.6375861597263857,2.4849066497880004,5.874846457638221,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
104074,67,Female,Jordan,Individual,2014-08-02,2016-10-16,7,171.73,24.53,36,5,4,3,543,3.6109179126442243,2.0794415416798357,5.151729681705193,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
104075,35,Male,Lebanon,NGO,2015-03-31,2016-11-20,5,126.77,25.35,1,5,3,2,532,0.6931471805599453,1.791759469228055,4.850231772603232,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
104076,19,Female,Philippines,Individual,2014-08-28,2016-11-17,7,515.66,73.67,4,5,4,5,545,1.6094379124341003,2.0794415416798357,6.2473850179361285,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
104077,69,Male,Kenya,Individual,2015-04-13,2016-11-03,8,273.64,34.21,18,5,5,4,554,2.9444389791664403,2.1972245773362196,5.615461149149437,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
104078,49,Female,Philippines,Individual,2014-01-16,2016-05-07,6,162.47,27.08,198,2,4,3,243,5.293304824724492,1.9459101490553132,5.096629487263117,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
104079,31,Female,Paraguay,Individual,2016-08-17,2016-08-04,6,324.49,54.08,109,3,4,5,345,4.700480365792417,1.9459101490553132,5.785331739210489,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
104080,58,Female,Pakistan,Individual,2016-07-02,2015-11-10,6,153.58,25.6,377,1,4,2,142,5.934894195619588,1.9459101490553132,5.040711761678725,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
104081,65,Female,Cambodia,Small Business,2014-12-14,2016-10-13,6,98.44,16.41,39,5,4,1,541,3.6888794541139363,1.9459101490553132,4.599554447202456,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
104082,33,Female,Armenia,NGO,2016-04-04,2016-09-05,4,203.59,50.9,77,4,2,3,423,4.356708826689592,1.6094379124341003,5.321007976467735,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
104083,58,Female,Kenya,Individual,2015-07-03,2016-08-14,10,232.05,23.2,99,3,5,4,354,4.605170185988092,2.3978952727983707,5.45125302281875,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
104084,59,Male,El Salvador,Small Business,2014-02-02,2016-07-20,6,149.4,24.9,124,3,4,2,342,4.8283137373023015,1.9459101490553132,5.0132984115157395,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
104085,44,Male,Tanzania,Corporate,2014-10-20,2016-10-19,4,123.97,30.99,33,5,2,2,522,3.5263605246161616,1.6094379124341003,4.828073708497692,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
104086,51,Male,Mongolia,Individual,2014-02-28,2016-09-13,10,316.99,31.7,69,4,5,5,455,4.248495242049359,2.3978952727983707,5.762019935744844,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
104087,32,Male,Honduras,Small Business,2015-12-27,2016-06-08,7,263.95,37.71,166,3,4,4,344,5.117993812416755,2.0794415416798357,5.579541128938771,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
104088,67,Female,Philippines,Corporate,2016-03-13,2016-08-24,10,337.59,33.76,89,4,5,5,455,4.499809670330265,2.3978952727983707,5.824789935890205,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
104089,70,Female,Philippines,Small Business,2015-09-25,2015-10-27,5,156.42,31.28,391,1,3,2,132,5.971261839790462,1.791759469228055,5.058917392714304,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
104090,69,Female,Philippines,Individual,2014-01-08,2016-03-07,5,158.96,31.79,259,2,3,2,232,5.560681631015528,1.791759469228055,5.074923783978618,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
104091,57,Male,El Salvador,NGO,2014-08-31,2016-06-23,5,254.58,50.92,151,3,3,4,334,5.0238805208462765,1.791759469228055,5.543535472180557,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
104092,20,Female,Kenya,Individual,2015-04-26,2016-07-17,6,336.54,56.09,127,3,4,5,345,4.852030263919617,1.9459101490553132,5.8216840218083385,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
104093,37,Male,Zimbabwe,Individual,2014-05-29,2016-07-09,4,113.25,28.31,135,3,2,2,322,4.912654885736052,1.6094379124341003,4.738389029774314,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
104094,41,Female,Ecuador,Individual,2014-04-21,2016-11-17,8,262.9,32.86,4,5,5,4,554,1.6094379124341003,2.1972245773362196,5.575570243509278,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
104095,68,Other,El Salvador,Individual,2014-11-09,2014-12-15,1,59.36,59.36,707,1,1,1,111,6.56244409369372,0.6931471805599453,4.100326633899648,3,At-Risk / Hibernating,#EF4444,"Re-engagement survey, emergency relief callouts, lower friction options."
104096,46,Male,Kenya,Individual,2015-08-30,2016-08-04,9,231.38,25.71,109,3,5,4,354,4.700480365792417,2.302585092994046,5.448373962754716,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
104097,46,Male,El Salvador,Individual,2014-04-02,2015-08-12,6,168.09,28.02,467,1,4,3,143,6.148468295917647,1.9459101490553132,5.130431117550338,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
104098,25,Male,Cambodia,Individual,2016-10-19,2016-07-15,7,670.06,95.72,129,3,4,5,345,4.867534450455582,2.0794415416798357,6.508858551752004,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
104099,60,Male,Vietnam,NGO,2015-04-16,2015-01-12,2,86.14,43.07,679,1,1,1,111,6.522092798170152,1.0986122886681098,4.467516020689296,3,At-Risk / Hibernating,#EF4444,"Re-engagement survey, emergency relief callouts, lower friction options."
104100,35,Male,Philippines,Individual,2014-06-26,2016-08-06,5,233.44,46.69,107,3,3,4,334,4.68213122712422,1.791759469228055,5.457199691608229,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
104101,22,Male,United States,Individual,2014-01-22,2016-07-28,6,177.11,29.52,116,3,4,3,343,4.762173934797756,1.9459101490553132,5.182401336950694,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
104102,70,Male,Philippines,Individual,2016-09-07,2015-01-05,2,89.68,44.84,686,1,1,1,111,6.532334292222349,1.0986122886681098,4.507336825639328,3,At-Risk / Hibernating,#EF4444,"Re-engagement survey, emergency relief callouts, lower friction options."
104103,28,Male,Kenya,Individual,2015-09-02,2016-09-07,6,399.99,66.67,75,4,4,5,445,4.330733340286331,1.9459101490553132,5.99393648933976,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
104104,18,Male,Dominican Republic,Individual,2016-06-05,2015-11-11,4,105.6,26.4,376,1,2,1,121,5.932245187448011,1.6094379124341003,4.669083511731744,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
104105,22,Female,Philippines,Individual,2016-03-06,2016-08-19,7,284.06,40.58,94,4,4,4,444,4.553876891600541,2.0794415416798357,5.652699684426885,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
104106,41,Male,Philippines,Individual,2016-10-07,2016-01-28,3,58.44,19.48,298,1,1,1,111,5.700443573390687,1.3862943611198906,4.084967400409504,3,At-Risk / Hibernating,#EF4444,"Re-engagement survey, emergency relief callouts, lower friction options."
104107,23,Female,Nicaragua,Corporate,2016-06-30,2016-11-08,6,148.5,24.75,13,5,4,2,542,2.6390573296152584,1.9459101490553132,5.0072963928307415,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
104108,62,Male,El Salvador,Individual,2016-02-25,2015-03-29,1,28.34,28.34,603,1,1,1,111,6.403574197934815,0.6931471805599453,3.3789517727148355,3,At-Risk / Hibernating,#EF4444,"Re-engagement survey, emergency relief callouts, lower friction options."
104109,45,Male,Philippines,Individual,2016-05-22,2016-10-29,10,453.7,45.37,23,5,5,5,555,3.1780538303479458,2.3978952727983707,6.119637860830965,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
104110,35,Male,Philippines,NGO,2016-05-28,2016-05-21,5,135.9,27.18,184,2,3,2,232,5.220355825078324,1.791759469228055,4.919250732294404,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
104111,18,Female,Philippines,Individual,2014-09-19,2016-11-14,6,126.51,21.08,7,5,4,2,542,2.0794415416798357,1.9459101490553132,4.848194792895451,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
104112,43,Male,Peru,Individual,2015-09-02,2016-06-14,7,227.14,32.45,160,3,4,4,344,5.081404364984463,2.0794415416798357,5.429959475599752,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
104113,26,Female,Philippines,Individual,2016-10-07,2016-04-15,7,487.02,69.57,220,2,4,5,245,5.3981627015177525,2.0794415416798357,6.190356388619899,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
104114,69,Male,Honduras,Individual,2016-06-07,2015-10-05,5,174.62,34.92,413,1,3,3,133,6.025865973825314,1.791759469228055,5.168322569931849,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
104115,33,Other,Indonesia,Individual,2014-04-19,2016-08-25,5,183.5,36.7,88,4,3,3,433,4.48863636973214,1.791759469228055,5.217649463480582,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
104116,43,Male,Philippines,Small Business,2014-04-25,2016-10-15,9,217.55,24.17,37,5,5,3,553,3.6375861597263857,2.302585092994046,5.387014821309323,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
104117,18,Male,Kenya,Individual,2014-07-25,2016-03-29,2,40.51,20.26,237,2,1,1,211,5.472270673671475,1.0986122886681098,3.7259343620649474,3,At-Risk / Hibernating,#EF4444,"Re-engagement survey, emergency relief callouts, lower friction options."
